tweet_id,disaster_type,Event type,Relevance,urgency
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,damage,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,damage,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,communication,Relevant,Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,news,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,spiritual,Relevant,Not Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,personal matters,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,resources,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,safety,Relevant,Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
9.01E+17,Hurricane,information dissemination,Relevant,Not Urgent
